Order ID,Order Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2019-71610,2019-09-29,Standard Class,Corporate,Illinois,Central,Technology,Paper,976.23,6,0.35,-214.75
CA-2015-11401,2021-03-19,Same Day,Corporate,New York,Central,Office Supplies,Paper,1000.04,2,0.27,-44.91
CA-2018-25193,2020-11-17,First Class,Corporate,Texas,South,Technology,Phones,3665.77,9,0.33,-922.18
CA-2015-30307,2020-09-01,Standard Class,Consumer,Texas,West,Furniture,Phones,3074.43,4,0.41,-469.57
CA-2018-53791,2017-03-17,Standard Class,Consumer,Florida,East,Technology,Paper,1039.63,8,0.19,52.24
CA-2015-87403,2018-08-22,Second Class,Home Office,New York,Central,Office Supplies,Binders,733.88,7,0.42,-237.35
CA-2016-65243,2020-07-17,Same Day,Consumer,Washington,South,Office Supplies,Phones,612.23,3,0.08,91.71
CA-2017-42245,2017-08-13,Second Class,Consumer,Texas,East,Furniture,Accessories,3142.72,8,0.14,242.39
CA-2019-81354,2021-04-03,First Class,Consumer,Illinois,South,Office Supplies,Accessories,10.59,4,0.02,2.3
CA-2015-40116,2017-04-23,Second Class,Corporate,California,South,Technology,Binders,101.41,2,0.18,-8.39
CA-2019-39336,2017-09-08,Second Class,Corporate,California,South,Technology,Paper,1953.87,5,0.19,-196.56
CA-2015-65350,2020-06-10,Second Class,Home Office,Ohio,West,Technology,Phones,3459.84,1,0.4,-1006.39
CA-2016-61955,2019-04-21,Same Day,Home Office,New York,West,Technology,Tables,3478.25,8,0.33,-655.76
CA-2015-30093,2021-12-20,First Class,Home Office,Washington,South,Furniture,Paper,2156.29,8,0.22,61.27
CA-2018-56607,2018-12-15,Second Class,Corporate,Florida,Central,Technology,Phones,3458.46,3,0.33,-330.35
CA-2017-65668,2020-01-12,Same Day,Consumer,Illinois,East,Furniture,Binders,2610.27,1,0.03,656.13
CA-2018-60124,2017-05-05,First Class,Consumer,New York,Central,Technology,Accessories,4884.89,4,0.09,-123.8
CA-2018-74110,2020-04-13,Standard Class,Corporate,Ohio,West,Furniture,Binders,820.68,9,0.31,-211.01
CA-2017-30936,2019-12-29,Second Class,Home Office,California,East,Technology,Phones,3007.33,9,0.32,-286.34
CA-2017-98839,2019-12-07,First Class,Home Office,New York,South,Technology,Binders,2461.28,1,0.39,-664.98
CA-2015-37606,2019-06-03,Second Class,Home Office,Illinois,Central,Furniture,Phones,980.39,7,0.2,-65.18
CA-2015-38151,2020-07-03,Standard Class,Corporate,Washington,Central,Office Supplies,Phones,3752.45,6,0.36,-650.3
CA-2019-72522,2021-10-17,First Class,Home Office,Washington,South,Office Supplies,Binders,1384.79,7,0.34,-366.13
CA-2018-55671,2017-01-30,Same Day,Home Office,Texas,Central,Office Supplies,Chairs,1914.73,7,0.48,-515.69
CA-2017-12204,2017-10-08,First Class,Corporate,Illinois,West,Furniture,Tables,1880.4,8,0.11,40.03
CA-2016-97265,2019-07-13,Same Day,Consumer,Ohio,South,Office Supplies,Paper,1228.58,8,0.28,-88.24
CA-2018-62428,2020-06-14,First Class,Corporate,Texas,Central,Office Supplies,Accessories,2159.22,2,0.3,-89.6
CA-2018-59067,2020-06-25,Same Day,Corporate,Texas,South,Furniture,Tables,2372.0,4,0.5,-965.93
CA-2016-31607,2018-01-03,Standard Class,Corporate,Texas,East,Office Supplies,Paper,3723.67,4,0.1,680.38
CA-2015-21908,2018-05-10,Standard Class,Corporate,New York,South,Office Supplies,Paper,3827.69,8,0.26,-295.99
CA-2018-88257,2019-11-15,Standard Class,Consumer,Ohio,Central,Office Supplies,Accessories,801.19,3,0.17,88.72
CA-2017-71215,2021-05-29,First Class,Home Office,California,West,Furniture,Tables,2967.93,3,0.26,-469.13
CA-2018-59429,2018-12-19,Standard Class,Corporate,Washington,South,Furniture,Accessories,4482.03,2,0.12,363.67
CA-2015-48458,2021-02-22,Second Class,Consumer,New York,South,Office Supplies,Phones,552.85,1,0.02,72.41
CA-2016-17659,2019-10-14,Standard Class,Home Office,California,Central,Office Supplies,Accessories,2369.84,8,0.29,-110.07
CA-2016-87240,2021-02-26,Same Day,Home Office,Washington,West,Furniture,Binders,3754.26,9,0.17,118.17
CA-2016-56473,2020-08-30,Same Day,Home Office,Ohio,West,Office Supplies,Chairs,3061.34,9,0.09,256.02
CA-2017-99388,2018-08-29,Same Day,Corporate,Ohio,East,Furniture,Chairs,511.92,8,0.16,60.53
CA-2017-98330,2018-01-10,First Class,Corporate,Illinois,East,Office Supplies,Chairs,1989.06,5,0.02,247.2
CA-2019-65751,2018-10-01,Second Class,Home Office,Washington,Central,Furniture,Tables,2541.13,1,0.48,-952.94
CA-2018-64254,2022-05-15,Standard Class,Home Office,Washington,West,Technology,Tables,4979.27,9,0.29,-438.05
CA-2018-84218,2019-11-15,Second Class,Home Office,Ohio,West,Technology,Phones,901.25,6,0.41,-183.85
CA-2015-43840,2020-09-19,Second Class,Home Office,Washington,East,Furniture,Copiers,4912.29,7,0.21,-246.73
CA-2018-42983,2020-10-10,Same Day,Home Office,Florida,East,Technology,Chairs,1886.99,8,0.45,-525.24
CA-2018-28990,2017-04-26,Same Day,Home Office,Illinois,Central,Office Supplies,Phones,1009.6,5,0.24,50.37
CA-2015-46081,2017-02-17,Same Day,Consumer,New York,West,Furniture,Copiers,2076.4,6,0.29,-118.0
CA-2016-26241,2021-10-28,First Class,Home Office,New York,South,Furniture,Chairs,3073.84,7,0.25,-529.77
CA-2019-15939,2021-12-07,Second Class,Corporate,California,East,Office Supplies,Tables,1075.35,7,0.37,-287.08
CA-2015-57562,2017-04-09,Second Class,Corporate,New York,Central,Office Supplies,Copiers,1464.28,2,0.28,20.34
CA-2015-86721,2021-01-22,First Class,Corporate,Texas,West,Furniture,Binders,4274.19,1,0.14,391.59
CA-2017-54769,2021-03-27,First Class,Home Office,Washington,West,Office Supplies,Binders,4995.06,8,0.07,1042.78
CA-2019-31625,2021-06-09,First Class,Corporate,New York,East,Furniture,Binders,1597.68,5,0.3,-278.05
CA-2019-37076,2018-02-09,Second Class,Consumer,California,Central,Office Supplies,Accessories,752.8,2,0.24,-3.41
CA-2016-75101,2020-05-22,Second Class,Home Office,California,South,Furniture,Binders,3967.92,3,0.05,708.28
CA-2016-53309,2018-11-16,Same Day,Corporate,Texas,East,Office Supplies,Paper,3006.27,6,0.2,-229.46
CA-2019-54254,2019-06-22,Same Day,Consumer,California,Central,Office Supplies,Chairs,511.0,6,0.26,-36.94
CA-2017-47853,2018-05-18,Second Class,Consumer,Ohio,West,Technology,Binders,4734.39,8,0.41,-961.77
CA-2019-53527,2021-10-11,Same Day,Corporate,Florida,South,Technology,Copiers,399.47,5,0.04,52.04
CA-2018-10492,2021-01-11,First Class,Consumer,Ohio,Central,Technology,Paper,3130.53,5,0.17,271.71
CA-2017-18811,2019-06-13,Standard Class,Corporate,Washington,South,Office Supplies,Paper,2125.45,7,0.41,-322.61
CA-2015-34272,2021-05-19,Same Day,Consumer,Washington,Central,Furniture,Paper,2787.55,5,0.32,-159.87
CA-2017-57153,2017-09-15,Second Class,Home Office,Washington,Central,Office Supplies,Phones,1073.94,9,0.14,119.05
CA-2017-64110,2019-04-24,Same Day,Home Office,Illinois,Central,Technology,Copiers,3443.67,6,0.42,-853.96
CA-2018-38328,2017-05-01,Same Day,Home Office,New York,Central,Office Supplies,Phones,4799.0,7,0.25,-502.17
CA-2018-69234,2019-03-21,Same Day,Home Office,Florida,South,Technology,Paper,2297.55,8,0.25,18.02
CA-2018-41279,2019-09-05,Standard Class,Home Office,New York,East,Technology,Accessories,2619.56,5,0.49,-831.58
CA-2017-25449,2017-02-23,First Class,Corporate,Florida,South,Furniture,Binders,1206.66,4,0.47,-432.48
CA-2015-15451,2019-10-16,Second Class,Home Office,New York,Central,Furniture,Chairs,4460.42,8,0.18,-14.11
CA-2017-51316,2020-09-16,Standard Class,Home Office,Texas,South,Technology,Copiers,4856.16,9,0.07,75.09
CA-2015-73761,2019-02-23,Second Class,Home Office,Ohio,South,Technology,Accessories,3933.62,1,0.16,247.45
CA-2017-48870,2017-08-29,Second Class,Home Office,California,South,Office Supplies,Tables,2718.44,3,0.02,309.85
CA-2016-40873,2021-11-14,Second Class,Consumer,California,Central,Technology,Phones,4784.42,4,0.01,503.15
CA-2018-76155,2021-04-03,Standard Class,Home Office,Ohio,South,Office Supplies,Binders,777.71,7,0.2,69.32
CA-2017-35372,2018-04-28,First Class,Home Office,Texas,West,Technology,Binders,2397.67,6,0.47,-541.35
CA-2017-38001,2019-10-10,Second Class,Corporate,Florida,Central,Furniture,Tables,2692.65,1,0.44,-520.31
CA-2015-24122,2017-07-06,First Class,Consumer,Ohio,South,Furniture,Tables,2464.66,4,0.26,-133.26
CA-2019-78431,2022-02-25,First Class,Corporate,Illinois,West,Technology,Copiers,4014.07,6,0.28,-81.11
CA-2016-60081,2018-10-18,Same Day,Home Office,Florida,South,Office Supplies,Binders,3355.31,3,0.0,804.57
CA-2019-28793,2017-09-19,Standard Class,Corporate,California,East,Office Supplies,Tables,642.03,2,0.11,57.59
CA-2018-73069,2019-08-11,Standard Class,Corporate,Illinois,South,Office Supplies,Binders,1738.79,2,0.01,487.35
CA-2015-66746,2020-10-19,Same Day,Home Office,New York,South,Technology,Accessories,1701.99,4,0.38,-480.13
CA-2015-55242,2018-05-06,Same Day,Consumer,Illinois,East,Technology,Copiers,2832.5,1,0.07,611.38
CA-2018-97893,2018-03-07,First Class,Consumer,Florida,Central,Furniture,Tables,1464.38,2,0.43,-409.5
CA-2019-37691,2017-08-27,Second Class,Corporate,Texas,East,Furniture,Accessories,595.19,2,0.32,-82.08
CA-2015-94388,2017-10-31,Standard Class,Home Office,New York,Central,Technology,Accessories,3271.88,4,0.11,-95.92
CA-2016-28020,2017-10-25,Second Class,Corporate,Florida,East,Furniture,Tables,4256.67,4,0.08,447.06
CA-2018-79119,2017-03-17,Second Class,Corporate,New York,South,Office Supplies,Copiers,4658.72,1,0.31,-499.41
CA-2018-46777,2021-09-20,Same Day,Corporate,Illinois,South,Office Supplies,Binders,4863.17,7,0.45,-732.27
CA-2017-34532,2020-09-18,Second Class,Home Office,California,Central,Technology,Paper,3907.77,7,0.36,-258.7
CA-2016-73227,2022-04-08,First Class,Home Office,Florida,Central,Office Supplies,Binders,707.12,1,0.17,85.99
CA-2016-30022,2019-09-26,Same Day,Consumer,Texas,West,Technology,Chairs,4267.03,8,0.29,-652.44
CA-2017-37413,2021-11-17,Second Class,Home Office,Ohio,West,Office Supplies,Tables,2005.8,7,0.16,276.43
CA-2019-91050,2018-10-04,Same Day,Corporate,Illinois,South,Technology,Phones,3652.26,7,0.5,-1227.64
CA-2015-95867,2021-02-06,First Class,Corporate,Florida,South,Office Supplies,Copiers,2661.03,6,0.37,-284.84
CA-2019-76732,2019-04-07,First Class,Consumer,Texas,West,Office Supplies,Tables,4144.74,4,0.31,-853.48
CA-2016-78323,2022-05-01,Second Class,Home Office,Florida,West,Furniture,Chairs,2133.27,8,0.21,-71.55
CA-2015-50695,2017-10-10,Same Day,Corporate,Illinois,Central,Furniture,Accessories,318.35,2,0.31,-5.89
CA-2017-65841,2018-08-14,Second Class,Consumer,Florida,East,Furniture,Phones,2788.55,7,0.17,325.59
CA-2017-77712,2017-03-13,Second Class,Consumer,New York,Central,Furniture,Phones,864.74,3,0.01,182.4
CA-2015-63574,2020-07-10,Same Day,Corporate,Illinois,West,Furniture,Binders,4827.93,3,0.2,238.76
CA-2015-38482,2018-12-04,Second Class,Corporate,Florida,South,Furniture,Paper,2639.55,7,0.47,-992.19
CA-2018-13696,2022-03-18,First Class,Home Office,Ohio,West,Technology,Binders,2772.26,3,0.31,-220.63
CA-2017-30313,2022-03-26,Same Day,Consumer,California,South,Technology,Copiers,4537.26,5,0.04,746.44
CA-2015-63521,2022-05-20,Same Day,Corporate,Florida,South,Furniture,Phones,3126.68,8,0.44,-1147.84
CA-2019-14956,2018-07-29,Same Day,Consumer,New York,South,Technology,Phones,1520.62,4,0.13,-78.63
CA-2018-92612,2019-09-27,Same Day,Home Office,Texas,South,Furniture,Paper,1487.51,7,0.12,-63.8
CA-2017-76641,2019-06-11,Second Class,Corporate,Ohio,East,Technology,Copiers,2512.88,7,0.15,203.77
CA-2018-62160,2017-01-12,Second Class,Home Office,Texas,West,Office Supplies,Tables,4334.38,2,0.29,-886.69
CA-2016-73232,2017-05-21,First Class,Consumer,Ohio,Central,Technology,Paper,3975.7,8,0.27,-409.76
CA-2016-34729,2021-11-25,Standard Class,Home Office,Texas,South,Technology,Accessories,4814.08,9,0.25,-533.18
CA-2019-40099,2021-04-28,Standard Class,Home Office,California,South,Technology,Binders,368.71,6,0.36,-63.56
CA-2018-39961,2017-01-17,First Class,Consumer,New York,Central,Office Supplies,Tables,1348.95,5,0.16,89.87
CA-2017-19256,2019-12-23,Standard Class,Home Office,Illinois,Central,Furniture,Binders,410.24,1,0.39,-69.26
CA-2015-44681,2017-09-10,First Class,Consumer,Texas,South,Technology,Paper,3757.89,1,0.09,334.0
CA-2015-97440,2018-04-10,Second Class,Corporate,Ohio,Central,Technology,Tables,712.76,9,0.39,-159.6
CA-2016-74503,2018-01-11,Same Day,Consumer,New York,Central,Office Supplies,Paper,508.43,4,0.33,-91.8
CA-2019-36536,2022-01-02,Same Day,Consumer,Florida,East,Furniture,Accessories,2812.74,1,0.34,-209.61
CA-2019-73043,2019-09-08,Second Class,Corporate,California,Central,Technology,Chairs,2063.31,3,0.24,-221.37
CA-2019-66575,2018-06-04,Same Day,Consumer,New York,West,Office Supplies,Phones,3578.36,6,0.33,-769.91
CA-2017-12871,2022-02-04,Same Day,Corporate,New York,West,Furniture,Copiers,2440.21,8,0.04,477.86
CA-2017-59812,2017-03-31,Standard Class,Corporate,Illinois,West,Furniture,Tables,2132.42,2,0.43,-618.53
CA-2017-69979,2018-12-21,Second Class,Consumer,New York,South,Technology,Phones,2133.25,8,0.03,494.38
CA-2016-76668,2019-03-15,Standard Class,Home Office,Illinois,West,Technology,Chairs,4360.66,1,0.07,270.24
CA-2018-90070,2019-03-07,Standard Class,Home Office,California,East,Technology,Tables,1982.18,2,0.29,-127.88
CA-2016-55607,2018-09-22,Same Day,Corporate,California,West,Technology,Phones,1673.65,8,0.37,-516.69
CA-2019-71844,2022-02-28,Same Day,Home Office,Florida,South,Office Supplies,Phones,1699.29,7,0.04,180.79
CA-2018-53798,2020-04-13,Second Class,Home Office,Illinois,East,Office Supplies,Tables,991.04,5,0.46,-321.29
CA-2016-18275,2017-03-17,Same Day,Consumer,Illinois,West,Technology,Phones,4304.84,2,0.49,-1015.21
CA-2016-30700,2021-06-25,Same Day,Corporate,Texas,East,Furniture,Phones,741.69,9,0.3,-6.11
CA-2015-52351,2019-07-15,Second Class,Corporate,Texas,East,Technology,Tables,4543.97,5,0.24,-339.8
CA-2017-92534,2021-08-14,Same Day,Consumer,Florida,South,Furniture,Copiers,1424.5,8,0.37,-162.1
CA-2018-30954,2018-02-04,Standard Class,Home Office,California,South,Furniture,Phones,4498.14,4,0.16,292.04
CA-2018-73353,2021-12-11,Second Class,Corporate,Washington,East,Furniture,Phones,3956.2,9,0.25,165.55
CA-2017-56976,2019-08-28,Same Day,Home Office,Texas,West,Office Supplies,Copiers,2914.12,7,0.46,-603.87
CA-2017-55095,2019-12-31,First Class,Corporate,New York,South,Furniture,Binders,3350.66,2,0.48,-1375.88
CA-2019-25523,2020-04-18,Second Class,Corporate,California,East,Furniture,Accessories,1635.96,3,0.46,-379.02
CA-2016-57068,2020-02-22,Second Class,Corporate,Washington,Central,Office Supplies,Binders,2875.4,2,0.13,154.91
CA-2016-94995,2020-11-05,First Class,Corporate,New York,Central,Furniture,Chairs,1469.09,5,0.12,-96.8
CA-2017-26673,2020-08-09,Same Day,Home Office,Ohio,South,Furniture,Binders,2017.34,2,0.15,-74.99
CA-2015-37056,2019-03-08,Same Day,Home Office,Illinois,West,Technology,Binders,3825.67,5,0.22,231.22
CA-2019-17415,2017-07-14,Second Class,Home Office,California,Central,Furniture,Chairs,1227.22,9,0.16,149.13
CA-2018-53884,2022-04-19,Second Class,Home Office,Ohio,Central,Furniture,Phones,4195.84,2,0.19,250.54
CA-2019-47726,2017-08-16,Same Day,Consumer,Florida,Central,Furniture,Phones,1885.66,9,0.31,-27.45
CA-2019-67149,2020-12-25,Same Day,Corporate,Illinois,West,Furniture,Binders,2665.53,7,0.38,-342.16
CA-2015-59976,2022-05-20,Standard Class,Corporate,Illinois,West,Furniture,Chairs,4710.38,7,0.37,-1495.31
CA-2019-13832,2020-12-30,Second Class,Corporate,New York,South,Office Supplies,Phones,3409.47,5,0.41,-982.07
CA-2018-90437,2021-12-16,Second Class,Consumer,Ohio,South,Furniture,Paper,3231.56,8,0.02,121.69
CA-2019-71240,2018-04-06,First Class,Home Office,Illinois,Central,Furniture,Tables,3560.92,7,0.02,190.61
CA-2016-98454,2018-09-10,Standard Class,Corporate,Texas,West,Office Supplies,Tables,4591.38,6,0.39,-1309.87
CA-2019-87116,2019-11-11,Same Day,Home Office,California,East,Office Supplies,Accessories,1250.08,2,0.27,-117.65
CA-2018-48402,2017-03-05,Standard Class,Home Office,Texas,Central,Furniture,Tables,3070.07,6,0.29,-86.32
CA-2017-32318,2017-06-14,Same Day,Consumer,New York,South,Furniture,Binders,2007.97,2,0.03,472.86
CA-2018-87787,2017-01-27,Same Day,Consumer,Washington,West,Furniture,Tables,69.16,1,0.13,5.12
CA-2018-95029,2020-08-27,Standard Class,Home Office,New York,South,Technology,Tables,635.25,9,0.32,-24.11
CA-2017-55475,2019-10-09,Second Class,Corporate,California,South,Technology,Paper,1631.71,5,0.43,-416.06
CA-2015-36564,2017-10-12,Same Day,Corporate,Illinois,West,Furniture,Phones,2829.35,4,0.46,-531.18
CA-2019-61001,2021-08-11,Standard Class,Consumer,Ohio,Central,Office Supplies,Paper,4408.56,8,0.25,-381.27
CA-2016-70957,2017-10-08,First Class,Consumer,Ohio,West,Furniture,Binders,3957.66,5,0.27,-596.39
CA-2019-33064,2019-04-18,Standard Class,Consumer,Florida,Central,Office Supplies,Tables,2771.14,7,0.42,-390.44
CA-2017-75458,2019-04-11,First Class,Consumer,New York,South,Office Supplies,Copiers,378.61,3,0.27,-46.58
CA-2015-96511,2020-04-02,Same Day,Consumer,California,West,Office Supplies,Phones,1436.67,8,0.26,-120.89
CA-2017-17214,2022-04-06,Standard Class,Consumer,Florida,East,Furniture,Accessories,1839.88,8,0.45,-584.69
CA-2018-37127,2019-07-07,Standard Class,Consumer,Illinois,Central,Furniture,Accessories,3112.37,3,0.39,-542.46
CA-2019-12708,2017-08-12,First Class,Corporate,Washington,East,Office Supplies,Tables,333.97,9,0.45,-50.51
CA-2015-67615,2019-02-23,Standard Class,Consumer,New York,Central,Technology,Tables,2655.67,8,0.11,-142.4
CA-2017-55046,2020-03-15,Standard Class,Consumer,Washington,West,Technology,Accessories,4508.31,1,0.26,67.45
CA-2016-13273,2019-08-23,Same Day,Corporate,California,East,Technology,Accessories,3530.11,8,0.42,-1302.68
CA-2017-40881,2019-08-08,Standard Class,Corporate,Washington,West,Office Supplies,Copiers,3987.41,4,0.06,323.21
CA-2015-84704,2022-03-07,Second Class,Home Office,Washington,Central,Furniture,Binders,3411.56,6,0.4,-1050.24
CA-2017-79087,2019-11-20,First Class,Consumer,California,Central,Office Supplies,Tables,1040.88,9,0.09,155.44
CA-2016-37128,2017-02-14,Standard Class,Consumer,California,Central,Technology,Accessories,561.31,5,0.4,-189.36
CA-2015-97599,2021-12-16,First Class,Consumer,New York,Central,Furniture,Copiers,4149.16,7,0.31,-504.66
CA-2018-88958,2018-04-16,First Class,Consumer,Washington,South,Office Supplies,Chairs,3480.57,1,0.1,82.6
CA-2015-21156,2017-02-03,First Class,Home Office,Florida,Central,Office Supplies,Accessories,2879.56,9,0.24,-450.89
CA-2019-41845,2018-10-15,Standard Class,Corporate,California,East,Technology,Phones,954.52,6,0.34,-92.63
CA-2015-52712,2020-12-21,Standard Class,Corporate,Illinois,Central,Office Supplies,Phones,3020.69,4,0.32,-651.4
CA-2017-87603,2019-04-10,First Class,Consumer,Washington,West,Furniture,Chairs,166.3,6,0.21,-17.31
CA-2015-20728,2022-03-25,Second Class,Consumer,California,South,Technology,Binders,603.01,5,0.45,-199.74
CA-2016-30583,2017-08-09,First Class,Consumer,Florida,East,Technology,Tables,1566.33,3,0.26,-99.16
CA-2017-99285,2022-03-07,Second Class,Home Office,Ohio,South,Furniture,Tables,2224.25,7,0.25,-78.03
CA-2015-75942,2018-06-18,First Class,Home Office,New York,South,Technology,Accessories,611.62,3,0.03,14.92
CA-2016-42934,2018-11-23,Same Day,Corporate,Washington,South,Office Supplies,Phones,608.5,2,0.46,-212.69
CA-2019-29873,2022-05-26,First Class,Consumer,Ohio,West,Office Supplies,Binders,3632.21,4,0.09,246.06
CA-2017-76216,2020-10-22,First Class,Consumer,California,South,Technology,Binders,2852.9,7,0.26,-362.33
CA-2019-94040,2019-07-21,Standard Class,Consumer,California,South,Furniture,Binders,2673.37,5,0.4,-344.75
CA-2019-72021,2019-04-21,Second Class,Consumer,Illinois,Central,Office Supplies,Accessories,2267.65,9,0.11,310.5
CA-2018-52291,2021-11-02,Same Day,Home Office,Illinois,West,Furniture,Tables,4882.95,7,0.26,-261.37
CA-2019-11538,2019-10-08,Second Class,Corporate,Washington,East,Office Supplies,Binders,258.5,9,0.12,3.75
